_id,price,coutnry,group,weight
ObjectId("5c8261352dcf3568a17d7896"),2012,Россия,1,0.97
ObjectId("5c8261352dcf3568a17d7897"),1199,Россия,2,0.95
ObjectId("5c8261352dcf3568a17d7898"),2341,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7899"),1665,Россия,3,0.97
ObjectId("5c8261352dcf3568a17d789a"),2307,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d789b"),295,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d789c"),741,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d789d"),582,Россия,2,0.2
ObjectId("5c8261352dcf3568a17d789e"),1379,Россия,2,0.95
ObjectId("5c8261352dcf3568a17d789f"),1623,Россия,1,2
ObjectId("5c8261352dcf3568a17d78a0"),2279,Россия,2,2
ObjectId("5c8261352dcf3568a17d78a1"),188,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d78a2"),1925,Россия,1,0.315
ObjectId("5c8261352dcf3568a17d78a3"),1465,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d78a4"),1237,Россия,3,1
ObjectId("5c8261352dcf3568a17d78a5"),686,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d78a6"),2161,Россия,2,1
ObjectId("5c8261352dcf3568a17d78a7"),2338,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d78a8"),54,Россия,2,1
ObjectId("5c8261352dcf3568a17d78a9"),2016,Россия,1,1.7
ObjectId("5c8261352dcf3568a17d78aa"),58,Россия,4,0.93
ObjectId("5c8261352dcf3568a17d78ab"),419,Россия,4,0.93
ObjectId("5c8261352dcf3568a17d78ac"),2081,Россия,4,1.93
ObjectId("5c8261352dcf3568a17d78ad"),730,Россия,4,0.93
ObjectId("5c8261352dcf3568a17d78ae"),945,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d78af"),977,Россия,2,1
ObjectId("5c8261352dcf3568a17d78b0"),846,Россия,1,0.2
ObjectId("5c8261352dcf3568a17d78b1"),436,Россия,4,1
ObjectId("5c8261352dcf3568a17d78b2"),1002,Беларусь,1,1
ObjectId("5c8261352dcf3568a17d78b3"),1490,Россия,2,1
ObjectId("5c8261352dcf3568a17d78b4"),1853,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d78b5"),764,Россия,4,0.33
ObjectId("5c8261352dcf3568a17d78b6"),2261,Россия,1,1
ObjectId("5c8261352dcf3568a17d78b7"),2430,Россия,3,1
ObjectId("5c8261352dcf3568a17d78b8"),2366,Россия,4,1
ObjectId("5c8261352dcf3568a17d78b9"),49,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d78ba"),652,Россия,2,0.2
ObjectId("5c8261352dcf3568a17d78bb"),334,Россия,4,0.33
ObjectId("5c8261352dcf3568a17d78bc"),2260,Россия,3,0.35
ObjectId("5c8261352dcf3568a17d78bd"),2260,Россия,1,3
ObjectId("5c8261352dcf3568a17d78be"),505,Россия,4,0.25
ObjectId("5c8261352dcf3568a17d78bf"),351,Россия,4,0.6
ObjectId("5c8261352dcf3568a17d78c0"),959,Россия,4,3
ObjectId("5c8261352dcf3568a17d78c1"),2299,Россия,2,1
ObjectId("5c8261352dcf3568a17d78c2"),1991,Россия,4,0.7
ObjectId("5c8261352dcf3568a17d78c3"),1373,Россия,2,2
ObjectId("5c8261352dcf3568a17d78c4"),109,Россия,4,1
ObjectId("5c8261352dcf3568a17d78c5"),2296,Азербайджан,4,1
ObjectId("5c8261352dcf3568a17d78c6"),1091,Россия,2,2
ObjectId("5c8261352dcf3568a17d78c7"),458,Россия,3,0.7
ObjectId("5c8261352dcf3568a17d78c8"),999,Россия,3,2
ObjectId("5c8261352dcf3568a17d78c9"),259,Россия,4,1
ObjectId("5c8261352dcf3568a17d78ca"),14,Россия,1,1
ObjectId("5c8261352dcf3568a17d78cb"),988,Россия,1,1
ObjectId("5c8261352dcf3568a17d78cc"),1698,Россия,2,0.95
ObjectId("5c8261352dcf3568a17d78cd"),1910,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d78ce"),1366,Россия,4,1
ObjectId("5c8261352dcf3568a17d78cf"),2005,Казахстан,4,1.43
ObjectId("5c8261352dcf3568a17d78d0"),290,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d78d1"),1224,Россия,3,2
ObjectId("5c8261352dcf3568a17d78d2"),1358,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d78d3"),1432,Россия,4,2
ObjectId("5c8261352dcf3568a17d78d4"),2111,Россия,3,2
ObjectId("5c8261352dcf3568a17d78d5"),734,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d78d6"),867,Россия,4,1.75
ObjectId("5c8261352dcf3568a17d78d7"),2055,Россия,1,1.93
ObjectId("5c8261352dcf3568a17d78d8"),1051,Россия,2,2
ObjectId("5c8261352dcf3568a17d78d9"),1701,Россия,2,1
ObjectId("5c8261352dcf3568a17d78da"),290,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d78db"),1256,Россия,2,0.2
ObjectId("5c8261352dcf3568a17d78dc"),2413,Россия,2,0.485
ObjectId("5c8261352dcf3568a17d78dd"),655,Россия,2,2
ObjectId("5c8261352dcf3568a17d78de"),495,Россия,4,1
ObjectId("5c8261352dcf3568a17d78df"),95,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d78e0"),672,Беларусь,1,1
ObjectId("5c8261352dcf3568a17d78e1"),2021,Россия,3,0.95
ObjectId("5c8261352dcf3568a17d78e2"),412,Россия,4,1
ObjectId("5c8261352dcf3568a17d78e3"),1188,Россия,1,1
ObjectId("5c8261352dcf3568a17d78e4"),24,Россия,3,1
ObjectId("5c8261352dcf3568a17d78e5"),731,Россия,1,1
ObjectId("5c8261352dcf3568a17d78e6"),678,Россия,4,0.97
ObjectId("5c8261352dcf3568a17d78e7"),1968,Корея,2,1.5
ObjectId("5c8261352dcf3568a17d78e8"),887,Россия,3,0.35
ObjectId("5c8261352dcf3568a17d78e9"),419,Россия,1,3
ObjectId("5c8261352dcf3568a17d78ea"),724,Россия,1,0.95
ObjectId("5c8261352dcf3568a17d78eb"),857,Беларусь,1,0.2
ObjectId("5c8261352dcf3568a17d78ec"),1841,Россия,3,0.75
ObjectId("5c8261352dcf3568a17d78ed"),1015,Россия,2,0.93
ObjectId("5c8261352dcf3568a17d78ee"),140,Россия,1,1
ObjectId("5c8261352dcf3568a17d78ef"),2025,Россия,2,0.2
ObjectId("5c8261352dcf3568a17d78f0"),169,Россия,1,0.2
ObjectId("5c8261352dcf3568a17d78f1"),1387,Россия,3,1.9
ObjectId("5c8261352dcf3568a17d78f2"),545,Беларусь,4,1
ObjectId("5c8261352dcf3568a17d78f3"),359,Россия,2,1.7
ObjectId("5c8261352dcf3568a17d78f4"),343,Россия,1,1
ObjectId("5c8261352dcf3568a17d78f5"),954,Россия,3,0.3
ObjectId("5c8261352dcf3568a17d78f6"),565,Россия,2,1
ObjectId("5c8261352dcf3568a17d78f7"),1857,россия,3,1
ObjectId("5c8261352dcf3568a17d78f8"),546,Беларусь,3,1
ObjectId("5c8261352dcf3568a17d78f9"),1378,Беларусь,3,0.2
ObjectId("5c8261352dcf3568a17d78fa"),2004,Россия,1,0.93
ObjectId("5c8261352dcf3568a17d78fb"),1958,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d78fc"),1474,Беларусь,1,1
ObjectId("5c8261352dcf3568a17d78fd"),1968,Россия,3,1.93
ObjectId("5c8261352dcf3568a17d78fe"),834,Россия,4,1
ObjectId("5c8261352dcf3568a17d78ff"),2312,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7900"),367,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7901"),297,Россия,2,1
ObjectId("5c8261352dcf3568a17d7902"),2420,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d7903"),663,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7904"),1826,Россия,2,1.25
ObjectId("5c8261352dcf3568a17d7905"),1826,Россия,4,0.33
ObjectId("5c8261352dcf3568a17d7906"),1640,Россия,2,1.75
ObjectId("5c8261352dcf3568a17d7907"),805,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7908"),463,Россия,1,1
ObjectId("5c8261352dcf3568a17d7909"),1699,Россия,1,0.6
ObjectId("5c8261352dcf3568a17d790a"),1810,Россия,3,1.75
ObjectId("5c8261352dcf3568a17d790b"),1365,Россия,2,0.6
ObjectId("5c8261352dcf3568a17d790c"),2121,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d790d"),706,Россия,3,0.66
ObjectId("5c8261352dcf3568a17d790e"),1541,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d790f"),407,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7910"),1752,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7911"),203,Россия,2,0.33
ObjectId("5c8261352dcf3568a17d7912"),2339,Россия,2,2
ObjectId("5c8261352dcf3568a17d7913"),515,Россия,1,2
ObjectId("5c8261352dcf3568a17d7914"),825,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d7915"),2418,Россия,3,1
ObjectId("5c8261352dcf3568a17d7916"),2429,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7917"),231,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7918"),2217,Россия,2,1
ObjectId("5c8261352dcf3568a17d7919"),1214,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d791a"),1022,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d791b"),1431,Россия,1,0.2
ObjectId("5c8261352dcf3568a17d791c"),423,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d791d"),15,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d791e"),2115,Россия,1,2
ObjectId("5c8261352dcf3568a17d791f"),2043,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d7920"),1126,Россия,4,3
ObjectId("5c8261352dcf3568a17d7921"),1481,Россия,4,0.9
ObjectId("5c8261352dcf3568a17d7922"),2246,Россия,4,1
ObjectId("5c8261352dcf3568a17d7923"),1856,Россия,2,1
ObjectId("5c8261352dcf3568a17d7924"),112,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d7925"),1157,Россия,3,1
ObjectId("5c8261352dcf3568a17d7926"),436,Россия,1,0.2
ObjectId("5c8261352dcf3568a17d7927"),1264,Россия,2,0.97
ObjectId("5c8261352dcf3568a17d7928"),1639,Россия,3,0.97
ObjectId("5c8261352dcf3568a17d7929"),345,Россия,3,0.33
ObjectId("5c8261352dcf3568a17d792a"),1233,Россия,4,1
ObjectId("5c8261352dcf3568a17d792c"),744,Россия,3,0.2
ObjectId("5c8261352dcf3568a17d792d"),1000,Россия,2,1
ObjectId("5c8261352dcf3568a17d792e"),368,Россия,2,0.75
ObjectId("5c8261352dcf3568a17d792f"),781,Россия,2,1
ObjectId("5c8261352dcf3568a17d7930"),902,Россия,1,0.25
ObjectId("5c8261352dcf3568a17d7931"),1385,Россия,4,1.45
ObjectId("5c8261352dcf3568a17d7932"),1892,Россия,4,0.75
ObjectId("5c8261352dcf3568a17d7933"),2342,Россия,4,0.25
ObjectId("5c8261352dcf3568a17d7934"),1478,Россия,2,2
ObjectId("5c8261352dcf3568a17d7935"),2184,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d7936"),491,Россия,3,1
ObjectId("5c8261352dcf3568a17d7937"),642,Россия,3,2
ObjectId("5c8261352dcf3568a17d7938"),877,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d7939"),2330,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d793a"),276,Россия,4,2
ObjectId("5c8261352dcf3568a17d793b"),1902,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d793c"),168,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d793d"),1022,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d793e"),2221,Россия,2,1.6
ObjectId("5c8261352dcf3568a17d793f"),1377,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d7940"),1057,Россия,4,0.2
ObjectId("5c8261352dcf3568a17d7941"),1795,Россия,1,200
ObjectId("5c8261352dcf3568a17d7942"),845,Россия,1,0.2
ObjectId("5c8261352dcf3568a17d7943"),1552,Казахстан,2,0.2
ObjectId("5c8261352dcf3568a17d7944"),1573,Россия,2,1
ObjectId("5c8261352dcf3568a17d7945"),1228,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7946"),959,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7947"),728,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7948"),328,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7949"),1382,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d794a"),288,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d794b"),2361,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d794c"),7,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d794d"),1213,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d794e"),745,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d794f"),1438,Россия,2,2
ObjectId("5c8261352dcf3568a17d7950"),1263,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7951"),378,Россия,3,2
ObjectId("5c8261352dcf3568a17d7952"),64,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7953"),347,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7954"),2195,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7955"),230,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7956"),1678,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7957"),1331,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7958"),2379,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7959"),1044,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d795a"),361,Россия,1,1
ObjectId("5c8261352dcf3568a17d795b"),819,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d795c"),50,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d795d"),1502,Россия,4,0.66
ObjectId("5c8261352dcf3568a17d795e"),914,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d795f"),667,Россия,3,2
ObjectId("5c8261352dcf3568a17d7960"),94,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d7961"),1559,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7962"),451,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7963"),1555,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7964"),619,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7965"),445,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7966"),1776,Россия,4,0.33
ObjectId("5c8261352dcf3568a17d7967"),1589,Россия,3,2
ObjectId("5c8261352dcf3568a17d7968"),2023,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d7969"),823,Россия,2,0.25
ObjectId("5c8261352dcf3568a17d796a"),1160,Россия,1,1.75
ObjectId("5c8261352dcf3568a17d796b"),95,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d796c"),455,Россия,3,1
ObjectId("5c8261352dcf3568a17d796d"),902,Россия,4,2.25
ObjectId("5c8261352dcf3568a17d796e"),1396,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d796f"),1775,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7970"),2381,Россия,3,0.6
ObjectId("5c8261352dcf3568a17d7971"),1923,Россия,4,1
ObjectId("5c8261352dcf3568a17d7972"),840,Россия,4,1
ObjectId("5c8261352dcf3568a17d7973"),2274,Россия,1,0.48
ObjectId("5c8261352dcf3568a17d7974"),592,Росия,2,1
ObjectId("5c8261352dcf3568a17d7975"),1396,Россия,2,0.48
ObjectId("5c8261352dcf3568a17d7976"),1781,Россия,3,0.33
ObjectId("5c8261352dcf3568a17d7977"),2029,Россия,3,1
ObjectId("5c8261352dcf3568a17d7978"),1362,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7979"),896,Россия,2,0.48
ObjectId("5c8261352dcf3568a17d797a"),794,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d797b"),231,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d797c"),2078,Россия,2,3
ObjectId("5c8261352dcf3568a17d797d"),761,Корея,1,0.25
ObjectId("5c8261352dcf3568a17d797e"),802,Россия,1,5
ObjectId("5c8261352dcf3568a17d797f"),1986,Россия,3,0.33
ObjectId("5c8261352dcf3568a17d7980"),116,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d7981"),1436,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d7982"),1669,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d7983"),1647,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7984"),2219,Россия,3,1.25
ObjectId("5c8261352dcf3568a17d7985"),2323,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7986"),1984,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7987"),771,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7988"),434,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d7989"),199,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d798a"),108,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d798b"),1613,Россия,2,2
ObjectId("5c8261352dcf3568a17d798c"),402,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d798d"),2250,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d798e"),621,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d798f"),2154,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7990"),1831,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7991"),1423,Россия,3,5
ObjectId("5c8261352dcf3568a17d7992"),2075,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7993"),397,Россия,1,5
ObjectId("5c8261352dcf3568a17d7994"),433,Россия,1,1
ObjectId("5c8261352dcf3568a17d7995"),2066,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d7996"),2164,Россия,2,1
ObjectId("5c8261352dcf3568a17d7997"),1766,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7998"),1162,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7999"),914,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d799a"),2366,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d799b"),2350,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d799c"),1244,Россия,1,1.8
ObjectId("5c8261352dcf3568a17d799d"),1304,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d799e"),1373,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d799f"),1236,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79a0"),1731,Россия,2,0.33
ObjectId("5c8261352dcf3568a17d79a1"),1567,Россия,1,1.25
ObjectId("5c8261352dcf3568a17d79a2"),884,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79a3"),233,Грузия,3,0.5
ObjectId("5c8261352dcf3568a17d79a4"),18,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79a5"),1442,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79a6"),1313,Россия,1,2
ObjectId("5c8261352dcf3568a17d79a7"),2376,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79a8"),1835,Россия,4,2
ObjectId("5c8261352dcf3568a17d79a9"),1937,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79aa"),966,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d79ab"),1693,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79ac"),243,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79ad"),2492,Россия,3,5
ObjectId("5c8261352dcf3568a17d79ae"),712,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79af"),23,Россия,3,1
ObjectId("5c8261352dcf3568a17d79b0"),1741,Россия,4,1.75
ObjectId("5c8261352dcf3568a17d79b1"),1847,Грузия,1,0.33
ObjectId("5c8261352dcf3568a17d79b2"),1434,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79b3"),2299,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79b4"),794,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79b5"),1975,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79b6"),786,Россия,2,6
ObjectId("5c8261352dcf3568a17d79b7"),2048,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d79b8"),145,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d79b9"),1151,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d79ba"),1613,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79bb"),130,рОССИЯ,1,0.33
ObjectId("5c8261352dcf3568a17d79bc"),699,Россия,3,1.75
ObjectId("5c8261352dcf3568a17d79bd"),1270,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d79be"),1940,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79bf"),460,Россия,1,1
ObjectId("5c8261352dcf3568a17d79c0"),1108,Россия,3,1
ObjectId("5c8261352dcf3568a17d79c1"),260,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79c2"),1090,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79c3"),1982,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79c4"),2201,Россия,4,0.48
ObjectId("5c8261352dcf3568a17d79c5"),1940,Россия,4,1
ObjectId("5c8261352dcf3568a17d79c6"),1690,Россия,4,1
ObjectId("5c8261352dcf3568a17d79c7"),1344,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79c8"),1689,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79c9"),2264,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d79ca"),1280,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d79cb"),180,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79cc"),938,Россия,2,3
ObjectId("5c8261352dcf3568a17d79cd"),232,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79ce"),702,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79cf"),672,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79d0"),622,Россия,4,0.33
ObjectId("5c8261352dcf3568a17d79d1"),2,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d79d2"),2394,Россия,4,1
ObjectId("5c8261352dcf3568a17d79d3"),2000,Россия,3,1
ObjectId("5c8261352dcf3568a17d79d4"),1579,Корея,4,0.25
ObjectId("5c8261352dcf3568a17d79d5"),369,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79d6"),1229,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79d7"),649,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79d8"),2084,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79d9"),1245,Россия,2,1.5
ObjectId("5c8261352dcf3568a17d79da"),1145,Россия,3,2
ObjectId("5c8261352dcf3568a17d79db"),1207,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d79dc"),1616,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79dd"),768,Россия,4,2
ObjectId("5c8261352dcf3568a17d79de"),1582,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79df"),2128,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79e0"),1416,Россия,3,0.33
ObjectId("5c8261352dcf3568a17d79e1"),1982,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79e2"),739,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79e3"),1322,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d79e4"),2135,Россия,1,1.4
ObjectId("5c8261352dcf3568a17d79e5"),255,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79e6"),1008,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d79e7"),1935,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79e8"),1566,Россия,1,0.33
ObjectId("5c8261352dcf3568a17d79e9"),195,Россия,3,1.5
ObjectId("5c8261352dcf3568a17d79ea"),1618,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79eb"),814,Россия,4,1.5
ObjectId("5c8261352dcf3568a17d79ec"),2347,Россия,2,0.6
ObjectId("5c8261352dcf3568a17d79ed"),1851,Армения,1,0.5
ObjectId("5c8261352dcf3568a17d79ee"),1944,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d79ef"),1671,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d79f0"),1944,Россия,4,30
ObjectId("5c8261352dcf3568a17d79f1"),611,Россия,1,220
ObjectId("5c8261352dcf3568a17d79f2"),709,Россия,1,0.45
ObjectId("5c8261352dcf3568a17d79f3"),505,Россия,1,1.5
ObjectId("5c8261352dcf3568a17d79f4"),1297,Россия,4,0.45
ObjectId("5c8261352dcf3568a17d79f5"),1956,Россия,4,30
ObjectId("5c8261352dcf3568a17d79f6"),2079,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d79f7"),9,Чили,4,15
ObjectId("5c8261352dcf3568a17d79f8"),1229,Россия,3,30
ObjectId("5c8261352dcf3568a17d79f9"),2301,Чили,3,15
ObjectId("5c8261352dcf3568a17d79fa"),682,Россия,1,110
ObjectId("5c8261352dcf3568a17d79fb"),940,Россия,4,90
ObjectId("5c8261352dcf3568a17d79fc"),260,Россия,3,30
ObjectId("5c8261352dcf3568a17d79fd"),2210,Россия,4,180
ObjectId("5c8261352dcf3568a17d79fe"),1981,Чили,3,15
ObjectId("5c8261352dcf3568a17d79ff"),920,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7a00"),2164,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7a01"),248,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7a02"),1769,Россия,1,0.5
ObjectId("5c8261352dcf3568a17d7a03"),1951,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7a04"),211,Россия,3,0.33
ObjectId("5c8261352dcf3568a17d7a05"),28,Чехия,2,0.5
ObjectId("5c8261352dcf3568a17d7a06"),1322,Россия,2,0.45
ObjectId("5c8261352dcf3568a17d7a07"),2130,Россия,3,30
ObjectId("5c8261352dcf3568a17d7a08"),483,Россия,1,90
ObjectId("5c8261352dcf3568a17d7a09"),1923,Россия,3,220
ObjectId("5c8261352dcf3568a17d7a0a"),1828,Россия,4,220
ObjectId("5c8261352dcf3568a17d7a0b"),2241,Россия,1,110
ObjectId("5c8261352dcf3568a17d7a0c"),1720,Россия,4,200
ObjectId("5c8261352dcf3568a17d7a0d"),2476,Казахстан,2,100
ObjectId("5c8261352dcf3568a17d7a0e"),269,Россия,4,30
ObjectId("5c8261352dcf3568a17d7a0f"),2178,Россия,1,30
ObjectId("5c8261352dcf3568a17d7a10"),234,Россия,3,200
ObjectId("5c8261352dcf3568a17d7a11"),2004,Россия,4,100
ObjectId("5c8261352dcf3568a17d7a12"),537,Чили,2,15
ObjectId("5c8261352dcf3568a17d7a13"),1683,Россия,2,200
ObjectId("5c8261352dcf3568a17d7a14"),1350,Россия,3,220
ObjectId("5c8261352dcf3568a17d7a15"),1201,Чили,4,25
ObjectId("5c8261352dcf3568a17d7a16"),1764,Россия,3,220
ObjectId("5c8261352dcf3568a17d7a17"),1523,Россия,3,200
ObjectId("5c8261352dcf3568a17d7a18"),504,Россия,4,220
ObjectId("5c8261352dcf3568a17d7a19"),2072,Россия,4,90
ObjectId("5c8261352dcf3568a17d7a1a"),1859,Россия,2,220
ObjectId("5c8261352dcf3568a17d7a1b"),1479,Россия,1,90
ObjectId("5c8261352dcf3568a17d7a4c"),123,Россия,2,0.5
ObjectId("5c8261352dcf3568a17d7a4d"),1955,Россия,4,0.5
ObjectId("5c8261352dcf3568a17d7a4e"),418,Россия,3,0.5
ObjectId("5c8261352dcf3568a17d7a4f"),2426,Россия,2,0.5
